,dataset,instance,interpreter,complex_model,result
6064,blood,64,decision_tree,rf,0.799
6065,blood,65,decision_tree,rf,0.8939130434782608
6066,blood,66,decision_tree,rf,0.8939130434782608
6067,blood,67,decision_tree,rf,0.8939130434782608
6068,blood,68,decision_tree,rf,0.8939130434782608
6069,blood,69,decision_tree,rf,0.738
6070,blood,70,decision_tree,rf,0.994
6071,blood,71,decision_tree,rf,0.984
6072,blood,72,decision_tree,rf,0.994
6073,blood,73,decision_tree,rf,0.954
6074,blood,74,decision_tree,rf,0.716
6075,blood,75,decision_tree,rf,0.918
6076,blood,76,decision_tree,rf,0.669
6077,blood,77,decision_tree,rf,0.975
6078,blood,78,decision_tree,rf,0.8939130434782608
6079,blood,79,decision_tree,rf,0.82
6080,blood,80,decision_tree,rf,0.901
6081,blood,81,decision_tree,rf,0.959
6082,blood,82,decision_tree,rf,0.8939130434782608
6083,blood,83,decision_tree,rf,0.8640000000000001
6084,blood,84,decision_tree,rf,0.984
6085,blood,85,decision_tree,rf,0.8939130434782608
6086,blood,86,decision_tree,rf,0.98
6087,blood,87,decision_tree,rf,0.939
6088,blood,88,decision_tree,rf,0.8939130434782608
6089,blood,89,decision_tree,rf,0.984
6090,blood,90,decision_tree,rf,0.9
6091,blood,91,decision_tree,rf,0.993
6092,blood,92,decision_tree,rf,0.966
6093,blood,93,decision_tree,rf,0.97
6094,blood,94,decision_tree,rf,0.996
6095,blood,95,decision_tree,rf,0.96
6096,blood,96,decision_tree,rf,0.8939130434782608
6097,blood,97,decision_tree,rf,0.941
6098,blood,98,decision_tree,rf,0.8939130434782608
6099,blood,99,decision_tree,rf,0.861
6100,blood,0,decision_tree,mlp,0.9330434782608696
6101,blood,1,decision_tree,mlp,0.9330434782608696
6102,blood,2,decision_tree,mlp,0.9330434782608696
6103,blood,3,decision_tree,mlp,0.9330434782608696
6104,blood,4,decision_tree,mlp,0.9330434782608696
6105,blood,5,decision_tree,mlp,0.926
6106,blood,6,decision_tree,mlp,0.996
6107,blood,7,decision_tree,mlp,0.999
6108,blood,8,decision_tree,mlp,0.9330434782608696
6109,blood,9,decision_tree,mlp,0.853
6110,blood,10,decision_tree,mlp,0.941
6111,blood,11,decision_tree,mlp,0.999
6112,blood,12,decision_tree,mlp,0.994
6113,blood,13,decision_tree,mlp,0.9330434782608696
6114,blood,14,decision_tree,mlp,0.828
6115,blood,15,decision_tree,mlp,0.998
6116,blood,16,decision_tree,mlp,0.989
6117,blood,17,decision_tree,mlp,0.9330434782608696
6118,blood,18,decision_tree,mlp,0.8525
6119,blood,19,decision_tree,mlp,0.825
6120,blood,20,decision_tree,mlp,0.988
6121,blood,21,decision_tree,mlp,0.9330434782608696
6122,blood,22,decision_tree,mlp,0.9330434782608696
6123,blood,23,decision_tree,mlp,0.9330434782608696
6124,blood,24,decision_tree,mlp,0.985
6125,blood,25,decision_tree,mlp,0.994
6126,blood,26,decision_tree,mlp,0.9330434782608696
6127,blood,27,decision_tree,mlp,0.9330434782608696
6128,blood,28,decision_tree,mlp,0.991
6129,blood,29,decision_tree,mlp,0.9330434782608696
6130,blood,30,decision_tree,mlp,0.9330434782608696
6131,blood,31,decision_tree,mlp,0.8809999999999999
6132,blood,32,decision_tree,mlp,0.897
6133,blood,33,decision_tree,mlp,0.9330434782608696
6134,blood,34,decision_tree,mlp,0.991
6135,blood,35,decision_tree,mlp,0.9330434782608696
6136,blood,36,decision_tree,mlp,0.8740000000000001
6137,blood,37,decision_tree,mlp,0.988
6138,blood,38,decision_tree,mlp,0.9330434782608696
6139,blood,39,decision_tree,mlp,0.9330434782608696
6140,blood,40,decision_tree,mlp,0.9330434782608696
6141,blood,41,decision_tree,mlp,0.9330434782608696
6142,blood,42,decision_tree,mlp,0.994
6143,blood,43,decision_tree,mlp,0.9330434782608696
6144,blood,44,decision_tree,mlp,0.872
6145,blood,45,decision_tree,mlp,0.8859999999999999
6146,blood,46,decision_tree,mlp,0.993
6147,blood,47,decision_tree,mlp,0.73
6148,blood,48,decision_tree,mlp,0.9330434782608696
6149,blood,49,decision_tree,mlp,0.94
6150,blood,50,decision_tree,mlp,0.9330434782608696
6151,blood,51,decision_tree,mlp,0.936
6152,blood,52,decision_tree,mlp,0.9330434782608696
6153,blood,53,decision_tree,mlp,0.9330434782608696
6154,blood,54,decision_tree,mlp,0.9330434782608696
6155,blood,55,decision_tree,mlp,0.8525
6156,blood,56,decision_tree,mlp,0.9330434782608696
6157,blood,57,decision_tree,mlp,0.961
6158,blood,58,decision_tree,mlp,0.9330434782608696
6159,blood,59,decision_tree,mlp,0.9330434782608696
6160,blood,60,decision_tree,mlp,0.9330434782608696
6161,blood,61,decision_tree,mlp,0.9330434782608696
6162,blood,62,decision_tree,mlp,0.931
6163,blood,63,decision_tree,mlp,0.9330434782608696
6164,blood,64,decision_tree,mlp,0.942
6165,blood,65,decision_tree,mlp,0.9330434782608696
6166,blood,66,decision_tree,mlp,0.9330434782608696
6167,blood,67,decision_tree,mlp,0.998
6168,blood,68,decision_tree,mlp,0.976
6169,blood,69,decision_tree,mlp,0.994
6170,blood,70,decision_tree,mlp,0.764
6171,blood,71,decision_tree,mlp,0.9330434782608696
6172,blood,72,decision_tree,mlp,0.9330434782608696
6173,blood,73,decision_tree,mlp,0.996
6174,blood,74,decision_tree,mlp,0.995
6175,blood,75,decision_tree,mlp,0.914
6176,blood,76,decision_tree,mlp,0.998
6177,blood,77,decision_tree,mlp,0.995
6178,blood,78,decision_tree,mlp,0.9330434782608696
6179,blood,79,decision_tree,mlp,0.9330434782608696
6180,blood,80,decision_tree,mlp,0.99
6181,blood,81,decision_tree,mlp,0.997
6182,blood,82,decision_tree,mlp,0.9330434782608696
6183,blood,83,decision_tree,mlp,0.947
6184,blood,84,decision_tree,mlp,0.9330434782608696
6185,blood,85,decision_tree,mlp,0.9330434782608696
6186,blood,86,decision_tree,mlp,0.9330434782608696
6187,blood,87,decision_tree,mlp,0.856
6188,blood,88,decision_tree,mlp,0.9330434782608696
6189,blood,89,decision_tree,mlp,0.999
6190,blood,90,decision_tree,mlp,0.978
6191,blood,91,decision_tree,mlp,0.9330434782608696
6192,blood,92,decision_tree,mlp,0.992
6193,blood,93,decision_tree,mlp,0.998
6194,blood,94,decision_tree,mlp,0.933
6195,blood,95,decision_tree,mlp,0.99
6196,blood,96,decision_tree,mlp,0.9330434782608696
6197,blood,97,decision_tree,mlp,0.9330434782608696
6198,blood,98,decision_tree,mlp,0.9330434782608696
6199,blood,99,decision_tree,mlp,0.93
6200,blood,0,decision_tree,sgdc,0.9373913043478259
6201,blood,1,decision_tree,sgdc,0.9373913043478259
6202,blood,2,decision_tree,sgdc,0.9373913043478259
6203,blood,3,decision_tree,sgdc,0.9373913043478259
6204,blood,4,decision_tree,sgdc,0.9373913043478259
6205,blood,5,decision_tree,sgdc,0.8575
6206,blood,6,decision_tree,sgdc,0.9373913043478259
6207,blood,7,decision_tree,sgdc,0.9373913043478259
6208,blood,8,decision_tree,sgdc,0.9373913043478259
6209,blood,9,decision_tree,sgdc,0.969
6210,blood,10,decision_tree,sgdc,0.9373913043478259
6211,blood,11,decision_tree,sgdc,0.9373913043478259
6212,blood,12,decision_tree,sgdc,0.9373913043478259
6213,blood,13,decision_tree,sgdc,0.9373913043478259
6214,blood,14,decision_tree,sgdc,0.979
6215,blood,15,decision_tree,sgdc,0.99
6216,blood,16,decision_tree,sgdc,0.8575
6217,blood,17,decision_tree,sgdc,0.9373913043478259
6218,blood,18,decision_tree,sgdc,0.8575
6219,blood,19,decision_tree,sgdc,0.973
6220,blood,20,decision_tree,sgdc,0.8575
6221,blood,21,decision_tree,sgdc,0.9373913043478259
6222,blood,22,decision_tree,sgdc,0.9373913043478259
6223,blood,23,decision_tree,sgdc,0.9373913043478259
6224,blood,24,decision_tree,sgdc,0.916
6225,blood,25,decision_tree,sgdc,0.993
6226,blood,26,decision_tree,sgdc,0.8575
6227,blood,27,decision_tree,sgdc,0.8575
6228,blood,28,decision_tree,sgdc,0.9373913043478259
6229,blood,29,decision_tree,sgdc,0.9373913043478259
6230,blood,30,decision_tree,sgdc,0.9373913043478259
6231,blood,31,decision_tree,sgdc,0.999
6232,blood,32,decision_tree,sgdc,0.928
6233,blood,33,decision_tree,sgdc,0.9373913043478259
6234,blood,34,decision_tree,sgdc,0.8575
6235,blood,35,decision_tree,sgdc,0.9373913043478259
6236,blood,36,decision_tree,sgdc,0.997
6237,blood,37,decision_tree,sgdc,0.99
6238,blood,38,decision_tree,sgdc,0.9373913043478259
6239,blood,39,decision_tree,sgdc,0.8575
6240,blood,40,decision_tree,sgdc,0.9373913043478259
6241,blood,41,decision_tree,sgdc,0.9373913043478259
6242,blood,42,decision_tree,sgdc,0.9373913043478259
6243,blood,43,decision_tree,sgdc,0.9373913043478259
6244,blood,44,decision_tree,sgdc,0.998
6245,blood,45,decision_tree,sgdc,0.999
6246,blood,46,decision_tree,sgdc,0.9373913043478259
6247,blood,47,decision_tree,sgdc,0.764
6248,blood,48,decision_tree,sgdc,0.9373913043478259
6249,blood,49,decision_tree,sgdc,0.8575
6250,blood,50,decision_tree,sgdc,0.9373913043478259
6251,blood,51,decision_tree,sgdc,0.8590000000000001
6252,blood,52,decision_tree,sgdc,0.9373913043478259
6253,blood,53,decision_tree,sgdc,0.9373913043478259
6254,blood,54,decision_tree,sgdc,0.9373913043478259
6255,blood,55,decision_tree,sgdc,0.8575
6256,blood,56,decision_tree,sgdc,0.9373913043478259
6257,blood,57,decision_tree,sgdc,0.989
6258,blood,58,decision_tree,sgdc,0.9373913043478259
6259,blood,59,decision_tree,sgdc,0.9373913043478259
6260,blood,60,decision_tree,sgdc,0.998
6261,blood,61,decision_tree,sgdc,0.9373913043478259
6262,blood,62,decision_tree,sgdc,0.8690000000000001
6263,blood,63,decision_tree,sgdc,0.9373913043478259
6264,blood,64,decision_tree,sgdc,0.867
6265,blood,65,decision_tree,sgdc,0.9373913043478259
6266,blood,66,decision_tree,sgdc,0.9373913043478259
6267,blood,67,decision_tree,sgdc,0.9373913043478259
6268,blood,68,decision_tree,sgdc,0.877
6269,blood,69,decision_tree,sgdc,0.9373913043478259
6270,blood,70,decision_tree,sgdc,0.9373913043478259
6271,blood,71,decision_tree,sgdc,0.9373913043478259
6272,blood,72,decision_tree,sgdc,0.9373913043478259
6273,blood,73,decision_tree,sgdc,0.988
6274,blood,74,decision_tree,sgdc,0.995
6275,blood,75,decision_tree,sgdc,0.8575
6276,blood,76,decision_tree,sgdc,0.8575
6277,blood,77,decision_tree,sgdc,0.967
6278,blood,78,decision_tree,sgdc,0.9373913043478259
6279,blood,79,decision_tree,sgdc,0.9373913043478259
6280,blood,80,decision_tree,sgdc,0.9373913043478259
6281,blood,81,decision_tree,sgdc,0.993
6282,blood,82,decision_tree,sgdc,0.9373913043478259
6283,blood,83,decision_tree,sgdc,0.956
6284,blood,84,decision_tree,sgdc,0.9373913043478259
6285,blood,85,decision_tree,sgdc,0.9373913043478259
6286,blood,86,decision_tree,sgdc,0.9373913043478259
6287,blood,87,decision_tree,sgdc,0.996
6288,blood,88,decision_tree,sgdc,0.9373913043478259
6289,blood,89,decision_tree,sgdc,0.9373913043478259
6290,blood,90,decision_tree,sgdc,0.9373913043478259
6291,blood,91,decision_tree,sgdc,0.9373913043478259
6292,blood,92,decision_tree,sgdc,0.991
6293,blood,93,decision_tree,sgdc,0.989
6294,blood,94,decision_tree,sgdc,0.8575
6295,blood,95,decision_tree,sgdc,0.995
6296,blood,96,decision_tree,sgdc,0.9373913043478259
6297,blood,97,decision_tree,sgdc,0.9373913043478259
6298,blood,98,decision_tree,sgdc,0.9373913043478259
6299,blood,99,decision_tree,sgdc,0.998
6300,steel,0,decision_tree,rf,0.8333333333333334
6301,steel,1,decision_tree,rf,0.8333333333333334
6302,steel,2,decision_tree,rf,0.8333333333333334
6303,steel,3,decision_tree,rf,0.8333333333333334
6304,steel,4,decision_tree,rf,0.8333333333333334
6305,steel,5,decision_tree,rf,0.8333333333333334
6306,steel,6,decision_tree,rf,0.8333333333333334
6307,steel,7,decision_tree,rf,0.8333333333333334
6308,steel,8,decision_tree,rf,0.8333333333333334
6309,steel,9,decision_tree,rf,0.8333333333333334
6310,steel,10,decision_tree,rf,0.8333333333333334
6311,steel,11,decision_tree,rf,0.8333333333333334
6312,steel,12,decision_tree,rf,0.8333333333333334
6313,steel,13,decision_tree,rf,0.8333333333333334
6314,steel,14,decision_tree,rf,0.8333333333333334
6315,steel,15,decision_tree,rf,0.8333333333333334
6316,steel,16,decision_tree,rf,0.8333333333333334
6317,steel,17,decision_tree,rf,0.8333333333333334
6318,steel,18,decision_tree,rf,0.8333333333333334
6319,steel,19,decision_tree,rf,0.8333333333333334
6320,steel,20,decision_tree,rf,0.8333333333333334
6321,steel,21,decision_tree,rf,0.8333333333333334
6322,steel,22,decision_tree,rf,0.8333333333333334
6323,steel,23,decision_tree,rf,0.8333333333333334
6324,steel,24,decision_tree,rf,0.8333333333333334
6325,steel,25,decision_tree,rf,0.8333333333333334
6326,steel,26,decision_tree,rf,0.8333333333333334
6327,steel,27,decision_tree,rf,0.8333333333333334
6328,steel,28,decision_tree,rf,0.8333333333333334
6329,steel,29,decision_tree,rf,0.8333333333333334
6330,steel,30,decision_tree,rf,0.8333333333333334
6331,steel,31,decision_tree,rf,0.8333333333333334
6332,steel,32,decision_tree,rf,0.8333333333333334
6333,steel,33,decision_tree,rf,0.8333333333333334
6334,steel,34,decision_tree,rf,0.8333333333333334
6335,steel,35,decision_tree,rf,0.8333333333333334
6336,steel,36,decision_tree,rf,0.8333333333333334
6337,steel,37,decision_tree,rf,0.8333333333333334
6338,steel,38,decision_tree,rf,0.8333333333333334
6339,steel,39,decision_tree,rf,0.8333333333333334
6340,steel,40,decision_tree,rf,0.8333333333333334
6341,steel,41,decision_tree,rf,0.8333333333333334
6342,steel,42,decision_tree,rf,0.8333333333333334
6343,steel,43,decision_tree,rf,0.8333333333333334
6344,steel,44,decision_tree,rf,0.8333333333333334
6345,steel,45,decision_tree,rf,0.8333333333333334
6346,steel,46,decision_tree,rf,0.8333333333333334
6347,steel,47,decision_tree,rf,0.8333333333333334
6348,steel,48,decision_tree,rf,0.8333333333333334
6349,steel,49,decision_tree,rf,0.8333333333333334
6350,steel,50,decision_tree,rf,0.8333333333333334
6351,steel,51,decision_tree,rf,0.8333333333333334
6352,steel,52,decision_tree,rf,0.8333333333333334
6353,steel,53,decision_tree,rf,0.8333333333333334
6354,steel,54,decision_tree,rf,0.8333333333333334
6355,steel,55,decision_tree,rf,0.8333333333333334
6356,steel,56,decision_tree,rf,0.8333333333333334
6357,steel,57,decision_tree,rf,0.8333333333333334
6358,steel,58,decision_tree,rf,0.8240000000000001
6359,steel,59,decision_tree,rf,0.8333333333333334
6360,steel,60,decision_tree,rf,0.8333333333333334
6361,steel,61,decision_tree,rf,0.8333333333333334
6362,steel,62,decision_tree,rf,0.8333333333333334
6363,steel,63,decision_tree,rf,0.8333333333333334
6364,steel,64,decision_tree,rf,0.8333333333333334
6365,steel,65,decision_tree,rf,0.8333333333333334
6366,steel,66,decision_tree,rf,0.8333333333333334
6367,steel,67,decision_tree,rf,0.8333333333333334
6368,steel,68,decision_tree,rf,0.8333333333333334
6369,steel,69,decision_tree,rf,0.8333333333333334
6370,steel,70,decision_tree,rf,0.8333333333333334
6371,steel,71,decision_tree,rf,0.8333333333333334
6372,steel,72,decision_tree,rf,0.8333333333333334
6373,steel,73,decision_tree,rf,0.8333333333333334
6374,steel,74,decision_tree,rf,0.8333333333333334
6375,steel,75,decision_tree,rf,0.8333333333333334
6376,steel,76,decision_tree,rf,0.8333333333333334
6377,steel,77,decision_tree,rf,0.901
6378,steel,78,decision_tree,rf,0.8333333333333334
6379,steel,79,decision_tree,rf,0.8333333333333334
6380,steel,80,decision_tree,rf,0.8333333333333334
6381,steel,81,decision_tree,rf,0.8333333333333334
6382,steel,82,decision_tree,rf,0.8333333333333334
6383,steel,83,decision_tree,rf,0.8333333333333334
6384,steel,84,decision_tree,rf,0.8333333333333334
6385,steel,85,decision_tree,rf,0.8333333333333334
6386,steel,86,decision_tree,rf,0.8333333333333334
6387,steel,87,decision_tree,rf,0.8333333333333334
6388,steel,88,decision_tree,rf,0.8333333333333334
6389,steel,89,decision_tree,rf,0.8333333333333334
6390,steel,90,decision_tree,rf,0.8333333333333334
6391,steel,91,decision_tree,rf,0.8333333333333334
6392,steel,92,decision_tree,rf,0.8333333333333334
6393,steel,93,decision_tree,rf,0.8333333333333334
6394,steel,94,decision_tree,rf,0.8333333333333334
6395,steel,95,decision_tree,rf,0.8333333333333334
6396,steel,96,decision_tree,rf,0.8333333333333334
6397,steel,97,decision_tree,rf,0.8333333333333334
6398,steel,98,decision_tree,rf,0.8333333333333334
6399,steel,99,decision_tree,rf,0.8333333333333334
6400,steel,0,decision_tree,mlp,0.8333333333333334
6401,steel,1,decision_tree,mlp,0.8333333333333334
6402,steel,2,decision_tree,mlp,0.8333333333333334
6403,steel,3,decision_tree,mlp,0.8333333333333334
6404,steel,4,decision_tree,mlp,0.8333333333333334
6405,steel,5,decision_tree,mlp,0.8333333333333334
6406,steel,6,decision_tree,mlp,0.8333333333333334
6407,steel,7,decision_tree,mlp,0.8333333333333334
6408,steel,8,decision_tree,mlp,0.8333333333333334
6409,steel,9,decision_tree,mlp,0.8333333333333334
6410,steel,10,decision_tree,mlp,0.8333333333333334
6411,steel,11,decision_tree,mlp,0.8333333333333334
6412,steel,12,decision_tree,mlp,0.8333333333333334
6413,steel,13,decision_tree,mlp,0.8333333333333334
6414,steel,14,decision_tree,mlp,0.8333333333333334
6415,steel,15,decision_tree,mlp,0.8333333333333334
6416,steel,16,decision_tree,mlp,0.8333333333333334
6417,steel,17,decision_tree,mlp,0.8333333333333334
6418,steel,18,decision_tree,mlp,0.8333333333333334
6419,steel,19,decision_tree,mlp,0.8333333333333334
6420,steel,20,decision_tree,mlp,0.8333333333333334
6421,steel,21,decision_tree,mlp,0.8333333333333334
6422,steel,22,decision_tree,mlp,0.8333333333333334
6423,steel,23,decision_tree,mlp,0.8333333333333334
6424,steel,24,decision_tree,mlp,0.8333333333333334
6425,steel,25,decision_tree,mlp,0.8333333333333334
6426,steel,26,decision_tree,mlp,0.8333333333333334
6427,steel,27,decision_tree,mlp,0.8333333333333334
6428,steel,28,decision_tree,mlp,0.8333333333333334
6429,steel,29,decision_tree,mlp,0.8333333333333334
6430,steel,30,decision_tree,mlp,0.8333333333333334
6431,steel,31,decision_tree,mlp,0.8333333333333334
6432,steel,32,decision_tree,mlp,0.8333333333333334
6433,steel,33,decision_tree,mlp,0.8333333333333334
6434,steel,34,decision_tree,mlp,0.8333333333333334
6435,steel,35,decision_tree,mlp,0.8333333333333334
6436,steel,36,decision_tree,mlp,0.8333333333333334
6437,steel,37,decision_tree,mlp,0.8333333333333334
6438,steel,38,decision_tree,mlp,0.8333333333333334
6439,steel,39,decision_tree,mlp,0.8333333333333334
6440,steel,40,decision_tree,mlp,0.8333333333333334
6441,steel,41,decision_tree,mlp,0.8333333333333334
6442,steel,42,decision_tree,mlp,0.8333333333333334
6443,steel,43,decision_tree,mlp,0.8333333333333334
6444,steel,44,decision_tree,mlp,0.8333333333333334
6445,steel,45,decision_tree,mlp,0.8333333333333334
6446,steel,46,decision_tree,mlp,0.8333333333333334
6447,steel,47,decision_tree,mlp,0.8333333333333334
6448,steel,48,decision_tree,mlp,0.8333333333333334
6449,steel,49,decision_tree,mlp,0.8333333333333334
6450,steel,50,decision_tree,mlp,0.8333333333333334
6451,steel,51,decision_tree,mlp,0.8333333333333334
6452,steel,52,decision_tree,mlp,0.8333333333333334
6453,steel,53,decision_tree,mlp,0.8333333333333334
6454,steel,54,decision_tree,mlp,0.8333333333333334
6455,steel,55,decision_tree,mlp,0.8333333333333334
6456,steel,56,decision_tree,mlp,0.8333333333333334
6457,steel,57,decision_tree,mlp,0.8333333333333334
6458,steel,58,decision_tree,mlp,0.8333333333333334
6459,steel,59,decision_tree,mlp,0.8333333333333334
6460,steel,60,decision_tree,mlp,0.8333333333333334
6461,steel,61,decision_tree,mlp,0.8333333333333334
6462,steel,62,decision_tree,mlp,0.8333333333333334
6463,steel,63,decision_tree,mlp,0.8333333333333334
6464,steel,64,decision_tree,mlp,0.8333333333333334
6465,steel,65,decision_tree,mlp,0.8333333333333334
6466,steel,66,decision_tree,mlp,0.8333333333333334
6467,steel,67,decision_tree,mlp,0.8333333333333334
6468,steel,68,decision_tree,mlp,0.8333333333333334
6469,steel,69,decision_tree,mlp,0.8333333333333334
6470,steel,70,decision_tree,mlp,0.8333333333333334
6471,steel,71,decision_tree,mlp,0.8333333333333334
6472,steel,72,decision_tree,mlp,0.8333333333333334
6473,steel,73,decision_tree,mlp,0.8333333333333334
6474,steel,74,decision_tree,mlp,0.8333333333333334
6475,steel,75,decision_tree,mlp,0.8333333333333334
6476,steel,76,decision_tree,mlp,0.8333333333333334
6477,steel,77,decision_tree,mlp,0.8333333333333334
6478,steel,78,decision_tree,mlp,0.8333333333333334
6479,steel,79,decision_tree,mlp,0.8333333333333334
6480,steel,80,decision_tree,mlp,0.8333333333333334
6481,steel,81,decision_tree,mlp,0.8333333333333334
6482,steel,82,decision_tree,mlp,0.8333333333333334
6483,steel,83,decision_tree,mlp,0.8333333333333334
6484,steel,84,decision_tree,mlp,0.8333333333333334
6485,steel,85,decision_tree,mlp,0.8333333333333334
6486,steel,86,decision_tree,mlp,0.8333333333333334
6487,steel,87,decision_tree,mlp,0.8333333333333334
6488,steel,88,decision_tree,mlp,0.8333333333333334
6489,steel,89,decision_tree,mlp,0.8333333333333334
6490,steel,90,decision_tree,mlp,0.8333333333333334
6491,steel,91,decision_tree,mlp,0.8333333333333334
6492,steel,92,decision_tree,mlp,0.8333333333333334
6493,steel,93,decision_tree,mlp,0.8333333333333334
6494,steel,94,decision_tree,mlp,0.8333333333333334
6495,steel,95,decision_tree,mlp,0.8333333333333334
6496,steel,96,decision_tree,mlp,0.8333333333333334
6497,steel,97,decision_tree,mlp,0.8333333333333334
6498,steel,98,decision_tree,mlp,0.8333333333333334
6499,steel,99,decision_tree,mlp,0.8333333333333334
6500,steel,0,decision_tree,sgdc,0.8333333333333334
6501,steel,1,decision_tree,sgdc,0.999
6502,steel,2,decision_tree,sgdc,0.8333333333333334
6503,steel,3,decision_tree,sgdc,0.8333333333333334
6504,steel,4,decision_tree,sgdc,0.8333333333333334
6505,steel,5,decision_tree,sgdc,0.8333333333333334
6506,steel,6,decision_tree,sgdc,0.8333333333333334
6507,steel,7,decision_tree,sgdc,0.8333333333333334
6508,steel,8,decision_tree,sgdc,0.8333333333333334
6509,steel,9,decision_tree,sgdc,0.8333333333333334
6510,steel,10,decision_tree,sgdc,0.993
6511,steel,11,decision_tree,sgdc,0.955
6512,steel,12,decision_tree,sgdc,0.8333333333333334
6513,steel,13,decision_tree,sgdc,0.8333333333333334
6514,steel,14,decision_tree,sgdc,0.995
6515,steel,15,decision_tree,sgdc,0.995
6516,steel,16,decision_tree,sgdc,0.8333333333333334
6517,steel,17,decision_tree,sgdc,0.8333333333333334
6518,steel,18,decision_tree,sgdc,0.8333333333333334
6519,steel,19,decision_tree,sgdc,0.8333333333333334
6520,steel,20,decision_tree,sgdc,0.8333333333333334
6521,steel,21,decision_tree,sgdc,0.955
6522,steel,22,decision_tree,sgdc,0.979
6523,steel,23,decision_tree,sgdc,0.8333333333333334
6524,steel,24,decision_tree,sgdc,0.992
6525,steel,25,decision_tree,sgdc,0.8333333333333334
6526,steel,26,decision_tree,sgdc,0.8333333333333334
6527,steel,27,decision_tree,sgdc,0.8333333333333334
6528,steel,28,decision_tree,sgdc,0.998
6529,steel,29,decision_tree,sgdc,0.8333333333333334
